Hour,Load [W],Flow Rate [m3/s]
4456,0.01,0.000303
4457,0.01,0.000303
4458,2616.1,0.000303
4459,5161.88,0.000303
4460,7431.93,0.000303
4461,9238.26,0.000303
4462,10427.43,0.000303
4463,10894.37,0.000303
4464,10591.94,0.000303
4465,9534.96,0.000303
4466,7798.75,0.000303
4467,5512.22,0.000303
4468,2846.49,0.000303
4469,0.01,0.000303
4470,0.01,0.000303
4471,0.01,0.000303
4472,0.01,0.000303
4473,0.01,0.000303
4474,0.01,0.000303
4475,0.01,0.000303
4476,0.01,0.000303
4477,0.01,0.000303
4478,0.01,0.000303
4479,0.01,0.000303
4480,0.01,0.000303
4481,0.01,0.000303
4482,2505.9,0.000303
4483,4808.57,0.000303
4484,6764.45,0.000303
4485,8253.9,0.000303
4486,9186.99,0.000303
4487,9507.68,0.000303
4488,9196.3,0.000303
4489,8270.54,0.000303
4490,6784.72,0.000303
4491,4827.54,0.000303
4492,2518.06,0.000303
4493,0.01,0.000303
4494,0.01,0.000303
4495,0.01,0.000303
4496,0.01,0.000303
4497,0.01,0.000303
4498,0.01,0.000303
4499,0.01,0.000303
4500,0.01,0.000303
4501,0.01,0.000303
4502,0.01,0.000303
4503,0.01,0.000303
4504,0.01,0.000303
4505,0.01,0.000303
4506,2877.5,0.000303
4507,5572.19,0.000303
4508,7883.09,0.000303
4509,9637.07,0.000303
4510,10703.8,0.000303
4511,11007.36,0.000303
4512,10533.18,0.000303
4513,9329.48,0.000303
4514,7503.01,0.000303
4515,5209.44,0.000303
4516,2639.18,0.000303
4517,0.01,0.000303
4518,0.01,0.000303
4519,0.01,0.000303
4520,0.01,0.000303
4521,0.01,0.000303
4522,0.01,0.000303
4523,0.01,0.000303
4524,0.01,0.000303
4525,0.01,0.000303
4526,0.01,0.000303
4527,0.01,0.000303
4528,0.01,0.000303
4529,0.01,0.000303
4530,1226.25,0.000303
4531,2138.08,0.000303
4532,2701.72,0.000303
4533,2922.76,0.000303
4534,2841.2,0.000303
4535,2523.16,0.000303
4536,2050.44,0.000303
4537,1509.23,0.000303
4538,979.48,0.000303
4539,526.09,0.000303
4540,192.92,0.000303
4541,0.01,0.000303
4542,0.01,0.000303
4543,2.72,0.000303
4544,138.97,0.000303
4545,309.67,0.000303
4546,472.1,0.000303
4547,590.56,0.000303
4548,641.21,0.000303
4549,614.58,0.000303
4550,515.8,0.000303
4551,362.42,0.000303
4552,180.59,0.000303
4553,0.01,0.000303
4554,0.01,0.000303
4555,0.01,0.000303
4556,0.01,0.000303
4557,0.01,0.000303
4558,0.01,0.000303
4559,0.01,0.000303
4560,47.89,0.000303
4561,147.77,0.000303
4562,204.5,0.000303
4563,201.45,0.000303
4564,131.88,0.000303
4565,0.01,0.000303
4566,0.01,0.000303
4567,0.01,0.000303
4568,0.01,0.000303
4569,0.01,0.000303
4570,0.01,0.000303
4571,0.01,0.000303
4572,0.01,0.000303
4573,0.01,0.000303
4574,0.01,0.000303
4575,0.01,0.000303
4576,0.01,0.000303
4577,0.01,0.000303
4578,149.88,0.000303
4579,240.68,0.000303
4580,265.99,0.000303
4581,230.05,0.000303
4582,146.96,0.000303
4583,38.11,0.000303
4584,0.01,0.000303
4585,0.01,0.000303
4586,0.01,0.000303
4587,0.01,0.000303
4588,0.01,0.000303
4589,0.01,0.000303
4590,144.33,0.000303
4591,291.71,0.000303
4592,415.45,0.000303
4593,492,0.000303
4594,505.66,0.000303
4595,452.34,0.000303
4596,341.45,0.000303
4597,195.87,0.000303
4598,49.39,0.000303
4599,0.01,0.000303
4600,0.01,0.000303
4601,0.01,0.000303
4602,218.66,0.000303
4603,571.43,0.000303
4604,1036.88,0.000303
4605,1570.71,0.000303
4606,2108.55,0.000303
4607,2571.91,0.000303
4608,2876.76,0.000303
4609,2943.9,0.000303
4610,2709.92,0.000303
4611,2137.3,0.000303
4612,1222.38,0.000303
4613,0.01,0.000303
4614,0.01,0.000303
4615,0.01,0.000303
4616,0.01,0.000303
4617,0.01,0.000303
4618,0.01,0.000303
4619,0.01,0.000303
4620,0.01,0.000303
4621,0.01,0.000303
4622,0.01,0.000303
4623,0.01,0.000303
4624,0.01,0.000303
4625,0.01,0.000303
4626,2590.36,0.000303
4627,5110.89,0.000303
4628,7358.23,0.000303
4629,9146.29,0.000303
4630,10323.21,0.000303
4631,10785.07,0.000303
4632,10485.26,0.000303
4633,9438.56,0.000303
4634,7719.6,0.000303
4635,5456.07,0.000303
4636,2817.38,0.000303
4637,0.01,0.000303
4638,0.01,0.000303
4639,0.01,0.000303
4640,0.01,0.000303
4641,0.01,0.000303
4642,0.01,0.000303
4643,0.01,0.000303
4644,0.01,0.000303
4645,0.01,0.000303
4646,0.01,0.000303
4647,0.01,0.000303
4648,0.01,0.000303
4649,0.01,0.000303
4650,2478.92,0.000303
4651,4756.6,0.000303
4652,6691.09,0.000303
4653,8164.06,0.000303
4654,9086.64,0.000303
4655,9403.46,0.000303
4656,9095.14,0.000303
4657,8179.24,0.000303
4658,6709.56,0.000303
4659,4773.87,0.000303
4660,2489.97,0.000303
4661,0.01,0.000303
4662,0.01,0.000303
4663,0.01,0.000303
4664,0.01,0.000303
4665,0.01,0.000303
4666,0.01,0.000303
4667,0.01,0.000303
4668,0.01,0.000303
4669,0.01,0.000303
4670,0.01,0.000303
4671,0.01,0.000303
4672,0.01,0.000303
4673,0.01,0.000303
4674,2843.84,0.000303
4675,5506.79,0.000303
4676,7790.26,0.000303
4677,9523.21,0.000303
4678,10576.92,0.000303
4679,10876.46,0.000303
4680,10407.51,0.000303
4681,9217.81,0.000303
4682,7412.91,0.000303
4683,5146.68,0.000303
4684,2607.28,0.000303
4685,0.01,0.000303
4686,0.01,0.000303
4687,0.01,0.000303
4688,0.01,0.000303
4689,0.01,0.000303
4690,0.01,0.000303
4691,0.01,0.000303
4692,0.01,0.000303
4693,0.01,0.000303
4694,0.01,0.000303
4695,0.01,0.000303
4696,0.01,0.000303
4697,0.01,0.000303
4698,1210.76,0.000303
4699,2110.99,0.000303
4700,2667.39,0.000303
4701,2885.51,0.000303
4702,2804.87,0.000303
4703,2490.8,0.000303
4704,2024.07,0.000303
4705,1489.76,0.000303
4706,966.8,0.000303
4707,519.26,0.000303
4708,190.41,0.000303
4709,0.01,0.000303
4710,0.01,0.000303
4711,2.68,0.000303
4712,137.14,0.000303
4713,305.58,0.000303
4714,465.84,0.000303
4715,582.71,0.000303
4716,632.66,0.000303
4717,606.36,0.000303
4718,508.88,0.000303
4719,357.55,0.000303
4720,178.15,0.000303
4721,0.01,0.000303
4722,0.01,0.000303
4723,0.01,0.000303
4724,0.01,0.000303
4725,0.01,0.000303
4726,0.01,0.000303
4727,0.01,0.000303
4728,47.23,0.000303
4729,145.73,0.000303
4730,201.66,0.000303
4731,198.65,0.000303
4732,130.04,0.000303
4733,0.01,0.000303
4734,0.01,0.000303
4735,0.01,0.000303
4736,0.01,0.000303
4737,0.01,0.000303
4738,0.01,0.000303
4739,0.01,0.000303
4740,0.01,0.000303
4741,0.01,0.000303
4742,0.01,0.000303
4743,0.01,0.000303
4744,0.01,0.000303
4745,0.01,0.000303
4746,147.71,0.000303
4747,237.18,0.000303
4748,262.11,0.000303
4749,226.69,0.000303
4750,144.8,0.000303
4751,37.55,0.000303
4752,0.01,0.000303
4753,0.01,0.000303
4754,0.01,0.000303
4755,0.01,0.000303
4756,0.01,0.000303
4757,0.01,0.000303
4758,142.17,0.000303
4759,287.33,0.000303
4760,409.2,0.000303
4761,484.57,0.000303
4762,498.01,0.000303
4763,445.47,0.000303
4764,336.26,0.000303
4765,192.88,0.000303
4766,48.63,0.000303
4767,0.01,0.000303
4768,0.01,0.000303
4769,0.01,0.000303
4770,215.29,0.000303
4771,562.58,0.000303
4772,1020.78,0.000303
4773,1546.26,0.000303
4774,2075.66,0.000303
4775,2531.69,0.000303
4776,2831.65,0.000303
4777,2897.63,0.000303
4778,2667.22,0.000303
4779,2103.54,0.000303
4780,1203.02,0.000303
4781,0.01,0.000303
4782,0.01,0.000303
4783,0.01,0.000303
4784,0.01,0.000303
4785,0.01,0.000303
4786,0.01,0.000303
4787,0.01,0.000303
4788,0.01,0.000303
4789,0.01,0.000303
4790,0.01,0.000303
4791,0.01,0.000303
4792,0.01,0.000303
4793,0.01,0.000303
4794,2547.91,0.000303
4795,5026.94,0.000303
4796,7237.06,0.000303
4797,8995.32,0.000303
4798,10152.41,0.000303
4799,10606.2,0.000303
4800,10310.95,0.000303
4801,9281.28,0.000303
4802,7590.66,0.000303
4803,5364.72,0.000303
4804,2770.1,0.000303
4805,0.01,0.000303
4806,0.01,0.000303
4807,0.01,0.000303
4808,0.01,0.000303
4809,0.01,0.000303
4810,0.01,0.000303
4811,0.01,0.000303
4812,0.01,0.000303
4813,0.01,0.000303
4814,0.01,0.000303
4815,0.01,0.000303
4816,0.01,0.000303
4817,0.01,0.000303
4818,2435.95,0.000303
4819,4673.96,0.000303
4820,6574.57,0.000303
4821,8021.57,0.000303
4822,8927.69,0.000303
4823,9238.59,0.000303
4824,8935.32,0.000303
4825,8035.19,0.000303
4826,6591.13,0.000303
4827,4689.42,0.000303
4828,2445.82,0.000303
4829,0.01,0.000303
4830,0.01,0.000303
4831,0.01,0.000303
4832,0.01,0.000303
4833,0.01,0.000303
4834,0.01,0.000303
4835,0.01,0.000303
4836,0.01,0.000303
4837,0.01,0.000303
4838,0.01,0.000303
4839,0.01,0.000303
4840,0.01,0.000303
4841,0.01,0.000303
4842,2791.83,0.000303
4843,5405.87,0.000303
4844,7647.19,0.000303
4845,9347.93,0.000303
4846,10381.83,0.000303
4847,10675.41,0.000303
4848,10214.72,0.000303
4849,9046.68,0.000303
4850,7275,0.000303
4851,5050.73,0.000303
4852,2558.56,0.000303
4853,0.01,0.000303
4854,0.01,0.000303
4855,0.01,0.000303
4856,0.01,0.000303
4857,0.01,0.000303
4858,0.01,0.000303
4859,0.01,0.000303
4860,0.01,0.000303
4861,0.01,0.000303
4862,0.01,0.000303
4863,0.01,0.000303
4864,0.01,0.000303
4865,0.01,0.000303
4866,1187.47,0.000303
4867,2070.28,0.000303
4868,2615.85,0.000303
4869,2829.64,0.000303
4870,2750.45,0.000303
4871,2442.38,0.000303
4872,1984.63,0.000303
4873,1460.68,0.000303
4874,947.89,0.000303
4875,509.09,0.000303
4876,186.67,0.000303
4877,0.01,0.000303
4878,0.01,0.000303
4879,2.63,0.000303
4880,134.42,0.000303
4881,299.52,0.000303
4882,456.58,0.000303
4883,571.1,0.000303
4884,620.03,0.000303
4885,594.24,0.000303
4886,498.68,0.000303
4887,350.37,0.000303
4888,174.57,0.000303
4889,0.01,0.000303
4890,0.01,0.000303
4891,0.01,0.000303
4892,0.01,0.000303
4893,0.01,0.000303
4894,0.01,0.000303
4895,0.01,0.000303
4896,46.27,0.000303
4897,142.74,0.000303
4898,197.52,0.000303
4899,194.56,0.000303
4900,127.36,0.000303
4901,0.01,0.000303
4902,0.01,0.000303
4903,0.01,0.000303
4904,0.01,0.000303
4905,0.01,0.000303
4906,0.01,0.000303
4907,0.01,0.000303
4908,0.01,0.000303
4909,0.01,0.000303
4910,0.01,0.000303
4911,0.01,0.000303
4912,0.01,0.000303
4913,0.01,0.000303
4914,144.58,0.000303
4915,232.15,0.000303
4916,256.54,0.000303
4917,221.87,0.000303
4918,141.71,0.000303
4919,36.75,0.000303
4920,0.01,0.000303
4921,0.01,0.000303
4922,0.01,0.000303
4923,0.01,0.000303
4924,0.01,0.000303
4925,0.01,0.000303
4926,139.09,0.000303
4927,281.1,0.000303
4928,400.3,0.000303
4929,474.02,0.000303
4930,487.15,0.000303
4931,435.74,0.000303
4932,328.9,0.000303
4933,188.65,0.000303
4934,47.56,0.000303
4935,0.01,0.000303
4936,0.01,0.000303
4937,0.01,0.000303
4938,210.52,0.000303
4939,550.11,0.000303
4940,998.1,0.000303
4941,1511.85,0.000303
4942,2029.37,0.000303
4943,2475.13,0.000303
4944,2768.28,0.000303
4945,2832.66,0.000303
4946,2607.31,0.000303
4947,2056.21,0.000303
4948,1175.9,0.000303
4949,0.01,0.000303
4950,0.01,0.000303
4951,0.01,0.000303
4952,0.01,0.000303
4953,0.01,0.000303
4954,0.01,0.000303
4955,0.01,0.000303
4956,0.01,0.000303
4957,0.01,0.000303
4958,0.01,0.000303
4959,0.01,0.000303
4960,0.01,0.000303
4961,0.01,0.000303
4962,2489.03,0.000303
4963,4910.56,0.000303
4964,7069.22,0.000303
4965,8786.34,0.000303
4966,9916.13,0.000303
4967,10358.93,0.000303
4968,10070.14,0.000303
4969,9064.14,0.000303
4970,7412.76,0.000303
4971,5238.77,0.000303
4972,2704.95,0.000303
4973,0.01,0.000303
4974,0.01,0.000303
4975,0.01,0.000303
4976,0.01,0.000303
4977,0.01,0.000303
4978,0.01,0.000303
4979,0.01,0.000303
4980,0.01,0.000303
4981,0.01,0.000303
4982,0.01,0.000303
4983,0.01,0.000303
4984,0.01,0.000303
4985,0.01,0.000303
4986,2377.26,0.000303
4987,4561.17,0.000303
4988,6415.64,0.000303
4989,7827.34,0.000303
4990,8711.15,0.000303
4991,9014.13,0.000303
4992,8717.86,0.000303
4993,7839.31,0.000303
4994,6430.18,0.000303
4995,4574.71,0.000303
4996,2385.89,0.000303
4997,0.01,0.000303
4998,0.01,0.000303
4999,0.01,0.000303
5000,0.01,0.000303
5001,0.01,0.000303
5002,0.01,0.000303
5003,0.01,0.000303
5004,0.01,0.000303
5005,0.01,0.000303
5006,0.01,0.000303
5007,0.01,0.000303
5008,0.01,0.000303
5009,0.01,0.000303
5010,2721.82,0.000303
5011,5270.08,0.000303
5012,7454.79,0.000303
5013,9112.36,0.000303
5014,10119.77,0.000303
5015,10405.5,0.000303
5016,9956.03,0.000303
5017,8817.21,0.000303
5018,7090.16,0.000303
5019,4922.2,0.000303
5020,2493.35,0.000303
5021,0.01,0.000303
5022,0.01,0.000303
5023,0.01,0.000303
5024,0.01,0.000303
5025,0.01,0.000303
5026,0.01,0.000303
5027,0.01,0.000303
5028,0.01,0.000303
5029,0.01,0.000303
5030,0.01,0.000303
5031,0.01,0.000303
5032,0.01,0.000303
5033,0.01,0.000303
5034,1156.51,0.000303
5035,2016.23,0.000303
5036,2547.44,0.000303
5037,2755.52,0.000303
5038,2678.29,0.000303
5039,2378.2,0.000303
5040,1932.4,0.000303
5041,1422.17,0.000303
5042,922.87,0.000303
5043,495.62,0.000303
5044,181.73,0.000303
5045,0.01,0.000303
5046,0.01,0.000303
5047,2.56,0.000303
5048,130.84,0.000303
5049,291.52,0.000303
5050,444.37,0.000303
5051,555.81,0.000303
5052,603.4,0.000303
5053,578.28,0.000303
5054,485.27,0.000303
5055,340.93,0.000303
5056,169.86,0.000303
5057,0.01,0.000303
5058,0.01,0.000303
5059,0.01,0.000303
5060,0.01,0.000303
5061,0.01,0.000303
5062,0.01,0.000303
5063,0.01,0.000303
5064,45,0.000303
5065,138.84,0.000303
5066,192.11,0.000303
5067,189.22,0.000303
5068,123.86,0.000303
5069,0.01,0.000303
5070,0.01,0.000303
5071,0.01,0.000303
5072,0.01,0.000303
5073,0.01,0.000303
5074,0.01,0.000303
5075,0.01,0.000303
5076,0.01,0.000303
5077,0.01,0.000303
5078,0.01,0.000303
5079,0.01,0.000303
5080,0.01,0.000303
5081,0.01,0.000303
5082,140.52,0.000303
5083,225.63,0.000303
5084,249.32,0.000303
5085,215.61,0.000303
5086,137.71,0.000303
5087,35.71,0.000303
5088,0.01,0.000303
5089,0.01,0.000303
5090,0.01,0.000303
5091,0.01,0.000303
5092,0.01,0.000303
5093,0.01,0.000303
5094,135.11,0.000303
5095,273.05,0.000303
5096,388.83,0.000303
5097,460.42,0.000303
5098,473.15,0.000303
5099,423.19,0.000303
5100,319.42,0.000303
5101,183.21,0.000303
5102,46.19,0.000303
5103,0.01,0.000303
5104,0.01,0.000303
5105,0.01,0.000303
5106,204.4,0.000303
5107,534.08,0.000303
5108,968.99,0.000303
5109,1467.68,0.000303
5110,1970,0.000303
5111,2402.62,0.000303
5112,2687.06,0.000303
5113,2749.43,0.000303
5114,2530.59,0.000303
5115,1995.61,0.000303
5116,1141.2,0.000303
5117,0.01,0.000303
5118,0.01,0.000303
5119,0.01,0.000303
5120,0.01,0.000303
5121,0.01,0.000303
5122,0.01,0.000303
5123,0.01,0.000303
5124,0.01,0.000303
5125,0.01,0.000303
5126,0.01,0.000303
5127,0.01,0.000303
5128,0.01,0.000303
5129,0.01,0.000303
5130,2414.09,0.000303
5131,4762.51,0.000303
5132,6855.78,0.000303
5133,8520.68,0.000303
5134,9615.89,0.000303
5135,10044.84,0.000303
5136,9764.38,0.000303
5137,8788.53,0.000303
5138,7187.05,0.000303
5139,5079.03,0.000303
5140,2622.36,0.000303
5141,0.01,0.000303
5142,0.01,0.000303
5143,0.01,0.000303
5144,-0.01,0.000303
5145,-0.01,0.000303
5146,-0.01,0.000303
5147,-0.01,0.000303
5148,-0.01,0.000303
5149,-0.01,0.000303
5150,-0.01,0.000303
5151,-0.01,0.000303
5152,-0.01,0.000303
5153,-0.01,0.000303
5154,2303.23,0.000303
5155,4418.94,0.000303
5156,6215.32,0.000303
5157,7582.6,0.000303
5158,8438.4,0.000303
5159,8731.51,0.000303
5160,8444.16,0.000303
5161,7592.85,0.000303
5162,6227.74,0.000303
5163,4430.49,0.000303
5164,2310.56,0.000303
5165,-0.01,0.000303
5166,-0.01,0.000303
5167,-0.01,0.000303
5168,-0.01,0.000303
5169,-0.01,0.000303
5170,-0.01,0.000303
5171,-0.01,0.000303
5172,-0.01,0.000303
5173,-0.01,0.000303
5174,-0.01,0.000303
5175,-0.01,0.000303
5176,-0.01,0.000303
5177,-0.01,0.000303
5178,2634.24,0.000303
5179,5100.29,0.000303
5180,7214.29,0.000303
5181,8817.99,0.000303
5182,9792.42,0.000303
5183,10068.46,0.000303
5184,9633.12,0.000303
5185,8530.84,0.000303
5186,6859.57,0.000303
5187,4761.9,0.000303
5188,2412.03,0.000303
5189,-0.01,0.000303
5190,-0.01,0.000303
5191,-0.01,0.000303
5192,-0.01,0.000303
5193,-0.01,0.000303
5194,-0.01,0.000303
5195,-0.01,0.000303
5196,-0.01,0.000303
5197,-0.01,0.000303
5198,-0.01,0.000303
5199,-0.01,0.000303
5200,-0.01,0.000303
5201,-0.01,0.000303
5202,1118.08,0.000303
5203,1949.15,0.000303
5204,2462.58,0.000303
5205,2663.61,0.000303
5206,2588.84,0.000303
5207,2298.66,0.000303
5208,1867.69,0.000303
5209,1374.48,0.000303
5210,891.87,0.000303
5211,478.95,0.000303
5212,175.59,0.000303
5213,-0.01,0.000303
5214,-0.01,0.000303
5215,2.45,0.000303
5216,126.4,0.000303
5217,281.63,0.000303
5218,429.28,0.000303
5219,536.91,0.000303
5220,582.86,0.000303
5221,558.56,0.000303
5222,468.7,0.000303
5223,329.27,0.000303
5224,164.03,0.000303
5225,-0.01,0.000303
5226,-0.01,0.000303
5227,-0.01,0.000303
5228,-0.01,0.000303
5229,-0.01,0.000303
5230,-0.01,0.000303
5231,-0.01,0.000303
5232,43.43,0.000303
5233,134.02,0.000303
5234,185.44,0.000303
5235,182.65,0.000303
5236,119.54,0.000303
5237,-0.01,0.000303
5238,-0.01,0.000303
5239,-0.01,0.000303
5240,-0.01,0.000303
5241,-0.01,0.000303
5242,-0.01,0.000303
5243,-0.01,0.000303
5244,-0.01,0.000303
5245,-0.01,0.000303
5246,-0.01,0.000303
5247,-0.01,0.000303
5248,-0.01,0.000303
5249,-0.01,0.000303
5250,135.54,0.000303
5251,217.62,0.000303
5252,240.46,0.000303
5253,207.94,0.000303
5254,132.8,0.000303
5255,34.42,0.000303
5256,-0.01,0.000303
5257,-0.01,0.000303
5258,-0.01,0.000303
5259,-0.01,0.000303
5260,-0.01,0.000303
5261,-0.01,0.000303
5262,130.25,0.000303
5263,263.23,0.000303
5264,374.83,0.000303
5265,443.82,0.000303
5266,456.07,0.000303
5267,407.9,0.000303
5268,307.85,0.000303
5269,176.56,0.000303
5270,44.5,0.000303
5271,-0.01,0.000303
5272,-0.01,0.000303
5273,-0.01,0.000303
5274,196.94,0.000303
5275,514.6,0.000303
5276,933.6,0.000303
5277,1414.03,0.000303
5278,1897.91,0.000303
5279,2314.58,0.000303
5280,2588.48,0.000303
5281,2648.44,0.000303
5282,2437.53,0.000303
5283,1922.13,0.000303
5284,1099.12,0.000303
5285,-0.01,0.000303
5286,-0.01,0.000303
5287,-0.01,0.000303
5288,-0.01,0.000303
5289,-0.01,0.000303
5290,-0.01,0.000303
5291,-0.01,0.000303
5292,-0.01,0.000303
5293,-0.01,0.000303
5294,-0.01,0.000303
5295,-0.01,0.000303
5296,-0.01,0.000303
5297,-0.01,0.000303
5298,2323.56,0.000303
5299,4583.72,0.000303
5300,6598.11,0.000303
5301,8200.05,0.000303
5302,9253.61,0.000303
5303,9665.94,0.000303
5304,9395.61,0.000303
5305,8456.22,0.000303
5306,6914.96,0.000303
5307,4886.51,0.000303
5308,2522.83,0.000303
5309,-0.01,0.000303
5310,-0.01,0.000303
5311,-0.01,0.000303
5312,-0.01,0.000303
5313,-0.01,0.000303
5314,-0.01,0.000303
5315,-0.01,0.000303
5316,-0.01,0.000303
5317,-0.01,0.000303
5318,-0.01,0.000303
5319,-0.01,0.000303
5320,-0.01,0.000303
5321,-0.01,0.000303
5322,2214.36,0.000303
5323,4248.23,0.000303
5324,5974.92,0.000303
5325,7288.97,0.000303
5326,8111.25,0.000303
5327,8392.6,0.000303
5328,8116.01,0.000303
5329,7297.43,0.000303
5330,5985.15,0.000303
5331,4257.7,0.000303
5332,2220.34,0.000303
5333,-0.01,0.000303
5334,-0.01,0.000303
5335,-0.01,0.000303
5336,-0.01,0.000303
5337,-0.01,0.000303
5338,-0.01,0.000303
5339,-0.01,0.000303
5340,-0.01,0.000303
5341,-0.01,0.000303
5342,-0.01,0.000303
5343,-0.01,0.000303
5344,-0.01,0.000303
5345,-0.01,0.000303
5346,2529.68,0.000303
5347,4897.61,0.000303
5348,6927.28,0.000303
5349,8466.77,0.000303
5350,9401.94,0.000303
5351,9666.5,0.000303
5352,9248.09,0.000303
5353,8189.47,0.000303
5354,6584.76,0.000303
5355,4570.9,0.000303
5356,2315.17,0.000303
5357,-0.01,0.000303
5358,-0.01,0.000303
5359,-0.01,0.000303
5360,-0.01,0.000303
5361,-0.01,0.000303
5362,-0.01,0.000303
5363,-0.01,0.000303
5364,-0.01,0.000303
5365,-0.01,0.000303
5366,-0.01,0.000303
5367,-0.01,0.000303
5368,-0.01,0.000303
5369,-0.01,0.000303
5370,1072.45,0.000303
5371,1869.51,0.000303
5372,2361.85,0.000303
5373,2554.54,0.000303
5374,2482.71,0.000303
5375,2204.32,0.000303
5376,1790.94,0.000303
5377,1317.94,0.000303
5378,855.14,0.000303
5379,459.2,0.000303
5380,168.34,0.000303
5381,-0.01,0.000303
5382,-0.01,0.000303
5383,2.35,0.000303
5384,121.15,0.000303
5385,269.93,0.000303
5386,411.44,0.000303
5387,514.57,0.000303
5388,558.58,0.000303
5389,535.27,0.000303
5390,449.13,0.000303
5391,315.51,0.000303
5392,157.17,0.000303
5393,-0.01,0.000303
5394,-0.01,0.000303
5395,-0.01,0.000303
5396,-0.01,0.000303
5397,-0.01,0.000303
5398,-0.01,0.000303
5399,-0.01,0.000303
5400,41.6,0.000303
5401,128.35,0.000303
5402,177.59,0.000303
5403,174.91,0.000303
5404,114.47,0.000303
5405,-0.01,0.000303
5406,-0.01,0.000303
5407,-0.01,0.000303
5408,-0.01,0.000303
5409,-0.01,0.000303
5410,-0.01,0.000303
5411,-0.01,0.000303
5412,-0.01,0.000303
5413,-0.01,0.000303
5414,-0.01,0.000303
5415,-0.01,0.000303
5416,-0.01,0.000303
5417,-0.01,0.000303
5418,129.7,0.000303
5419,208.24,0.000303
5420,230.08,0.000303
5421,198.95,0.000303
5422,127.06,0.000303
5423,32.93,0.000303
5424,-0.01,0.000303
5425,-0.01,0.000303
5426,-0.01,0.000303
5427,-0.01,0.000303
5428,-0.01,0.000303
5429,-0.01,0.000303
5430,124.56,0.000303
5431,251.72,0.000303
5432,358.43,0.000303
5433,424.38,0.000303
5434,436.07,0.000303
5435,389.99,0.000303
5436,294.32,0.000303
5437,168.79,0.000303
5438,42.54,0.000303
5439,-0.01,0.000303
5440,-0.01,0.000303
5441,-0.01,0.000303
5442,188.23,0.000303
5443,491.81,0.000303
5444,892.21,0.000303
5445,1351.28,0.000303
5446,1813.59,0.000303
5447,2211.64,0.000303
5448,2473.23,0.000303
5449,2530.39,0.000303
5450,2328.76,0.000303
5451,1836.27,0.000303
5452,1049.97,0.000303
5453,-0.01,0.000303
5454,-0.01,0.000303
5455,-0.01,0.000303
5456,-0.01,0.000303
5457,-0.01,0.000303
5458,-0.01,0.000303
5459,-0.01,0.000303
5460,-0.01,0.000303
5461,-0.01,0.000303
5462,-0.01,0.000303
5463,-0.01,0.000303
5464,-0.01,0.000303
5465,-0.01,0.000303
5466,2218.07,0.000303
5467,4375.38,0.000303
5468,6297.89,0.000303
5469,7826.55,0.000303
5470,8831.66,0.000303
5471,9224.72,0.000303
5472,8966.27,0.000303
5473,8069.39,0.000303
5474,6598.29,0.000303
5475,4662.5,0.000303
5476,2407.05,0.000303
5477,-0.01,0.000303
5478,-0.01,0.000303
5479,-0.01,0.000303
5480,-0.01,0.000303
5481,-0.01,0.000303
5482,-0.01,0.000303
5483,-0.01,0.000303
5484,-0.01,0.000303
5485,-0.01,0.000303
5486,-0.01,0.000303
5487,-0.01,0.000303
5488,-0.01,0.000303
5489,-0.01,0.000303
5490,2111.2,0.000303
5491,4050.12,0.000303
5492,5695.99,0.000303
5493,6948.34,0.000303
5494,7731.78,0.000303
5495,7999.55,0.000303
5496,7735.51,0.000303
5497,6954.95,0.000303
5498,5703.96,0.000303
5499,4057.45,0.000303
5500,2115.81,0.000303
5501,-0.01,0.000303
5502,-0.01,0.000303
5503,-0.01,0.000303
5504,-0.01,0.000303
5505,-0.01,0.000303
5506,-0.01,0.000303
5507,-0.01,0.000303
5508,-0.01,0.000303
5509,-0.01,0.000303
5510,-0.01,0.000303
5511,-0.01,0.000303
5512,-0.01,0.000303
5513,-0.01,0.000303
5514,2408.81,0.000303
5515,4663.35,0.000303
5516,6595.59,0.000303
5517,8060.94,0.000303
5518,8950.8,0.000303
5519,9202.19,0.000303
5520,8803.41,0.000303
5521,7795.28,0.000303
5522,6267.48,0.000303
5523,4350.43,0.000303
5524,2203.39,0.000303
5525,-0.01,0.000303
5526,-0.01,0.000303
5527,-0.01,0.000303
5528,-0.01,0.000303
5529,-0.01,0.000303
5530,-0.01,0.000303
5531,-0.01,0.000303
5532,-0.01,0.000303
5533,-0.01,0.000303
5534,-0.01,0.000303
5535,-0.01,0.000303
5536,-0.01,0.000303
5537,-0.01,0.000303
5538,1019.9,0.000303
5539,1777.82,0.000303
5540,2245.9,0.000303
5541,2428.99,0.000303
5542,2360.56,0.000303
5543,2095.76,0.000303
5544,1702.65,0.000303
5545,1252.89,0.000303
5546,812.89,0.000303
5547,436.49,0.000303
5548,160.01,0.000303
5549,-0.01,0.000303
5550,-0.01,0.000303
5551,2.23,0.000303
5552,115.13,0.000303
5553,256.5,0.000303
5554,390.94,0.000303
5555,488.92,0.000303
5556,530.7,0.000303
5557,508.53,0.000303
5558,426.67,0.000303
5559,299.71,0.000303
5560,149.29,0.000303
5561,-0.01,0.000303
5562,-0.01,0.000303
5563,-0.01,0.000303
5564,-0.01,0.000303
5565,-0.01,0.000303
5566,-0.01,0.000303
5567,-0.01,0.000303
5568,39.49,0.000303
5569,121.86,0.000303
5570,168.6,0.000303
5571,166.04,0.000303
5572,108.66,0.000303
5573,-0.01,0.000303
5574,-0.01,0.000303
