Hour, Load
3707,2605.98
3708,2534.36
3709,2251.64
3710,1830.58
3711,1347.99
3712,875.21
3713,470.29
3714,172.53
3715,0.01
3716,0.01
3717,2.43
3718,124.50
3719,277.54
3720,423.29
3721,529.74
3722,575.41
3723,551.75
3724,463.27
3725,325.65
3726,162.33
3727,0.01
3728,0.01
3729,0.01
3730,0.01
3731,0.01
3732,0.01
3733,0.01
3734,43.20
3735,133.35
3736,184.61
3737,181.93
3738,119.15
3739,0.01
3740,0.01
3741,0.01
3742,0.01
3743,0.01
3744,0.01
3745,0.01
3746,0.01
3747,0.01
3748,0.01
3749,0.01
3750,0.01
3751,0.01
3752,136.21
3753,218.82
3754,241.93
3755,209.33
3756,133.77
3757,34.70
3758,0.01
3759,0.01
3760,0.01
3761,0.01
3762,0.01
3763,0.01
3764,131.81
3765,266.53
3766,379.74
3767,449.89
3768,462.58
3769,413.96
3770,312.61
3771,179.40
3772,45.25
3773,0.01
3774,0.01
3775,0.01
3776,200.68
3777,524.66
3778,952.39
3779,1443.30
3780,1938.31
3781,2365.21
3782,2646.62
3783,2709.48
3784,2495.14
3785,1968.69
3786,1126.40
3787,0.01
3788,0.01
3789,0.01
3790,0.01
3791,0.01
3792,0.01
3793,0.01
3794,0.01
3795,0.01
3796,0.01
3797,0.01
3798,0.01
3799,0.01
3800,2400.33
3801,4737.82
3802,6823.81
3803,8485.36
3804,9581.01
3805,10013.61
3806,9739.08
3807,8770.32
3808,7175.88
3809,5073.77
3810,2621.00
3811,0.01
3812,0.01
3813,0.01
3814,0.01
3815,0.01
3816,0.01
3817,0.01
3818,0.01
3819,0.01
3820,0.01
3821,0.01
3822,0.01
3823,0.01
3824,2318.74
3825,4450.97
3826,6263.57
3827,7645.39
3828,8512.64
3829,8812.83
3830,8527.16
3831,7671.41
3832,6295.40
3833,4480.91
3834,2338.06
3835,0.01
3836,0.01
3837,0.01
3838,0.01
3839,0.01
3840,0.01
3841,0.01
3842,0.01
3843,0.01
3844,0.01
3845,0.01
3846,0.01
3847,0.01
3848,2684.61
3849,5200.43
3850,7359.65
3851,9000.20
3852,9999.81
3853,10286.88
3854,9847.05
3855,8724.69
3856,7018.98
3857,4875.01
3858,2470.58
3859,0.01
3860,0.01
3861,0.01
3862,0.01
3863,0.01
3864,0.01
3865,0.01
3866,0.01
3867,0.01
3868,0.01
3869,0.01
3870,0.01
3871,0.01
3872,1153.28
3873,2011.50
3874,2542.61
3875,2751.54
3876,2675.64
3877,2376.91
3878,1932.23
3879,1422.69
3880,923.61
3881,496.25
3882,182.04
3883,0.01
3884,0.01
3885,2.57
3886,131.30
3887,292.68
3888,446.33
3889,558.51
3890,606.61
3891,581.61
3892,488.28
3893,343.20
3894,171.06
3895,0.01
3896,0.01
3897,0.01
3898,0.01
3899,0.01
3900,0.01
3901,0.01
3902,45.49
3903,140.39
3904,194.33
3905,191.50
3906,125.41
3907,0.01
3908,0.01
3909,0.01
3910,0.01
3911,0.01
3912,0.01
3913,0.01
3914,0.01
3915,0.01
3916,0.01
3917,0.01
3918,0.01
3919,0.01
3920,143.15
3921,229.95
3922,254.21
3923,219.94
3924,140.54
3925,36.46
3926,0.01
3927,0.01
3928,0.01
3929,0.01
3930,0.01
3931,0.01
3932,138.37
3933,279.75
3934,398.54
3935,472.11
3936,485.38
3937,434.32
3938,327.96
3939,188.19
3940,47.46
3941,0.01
3942,0.01
3943,0.01
3944,210.41
3945,550.02
3946,998.33
3947,1512.78
3948,2031.41
3949,2478.57
3950,2773.20
3951,2838.78
3952,2613.95
3953,2062.23
3954,1179.80
3955,0.01
3956,0.01
3957,0.01
3958,0.01
3959,0.01
3960,0.01
3961,0.01
3962,0.01
3963,0.01
3964,0.01
3965,0.01
3966,0.01
3967,0.01
3968,2510.65
3969,4955.08
3970,7136.02
3971,8872.72
3972,10017.40
3973,10468.67
3974,10180.67
3975,9167.08
3976,7499.77
3977,5302.26
3978,2738.76
3979,0.01
3980,0.01
3981,0.01
3982,0.01
3983,0.01
3984,0.01
3985,0.01
3986,0.01
3987,0.01
3988,0.01
3989,0.01
3990,0.01
3991,0.01
3992,2419.61
3993,4644.15
3994,6534.78
3995,7975.65
3996,8879.50
3997,9191.75
3998,8892.93
3999,7999.69
4000,6564.16
4001,4671.76
4002,2437.40
4003,0.01
4004,0.01
4005,0.01
4006,0.01
4007,0.01
4008,0.01
4009,0.01
4010,0.01
4011,0.01
4012,0.01
4013,0.01
4014,0.01
4015,0.01
4016,2794.90
4017,5413.55
4018,7660.52
4019,9367.25
4020,10406.62
4021,10704.34
4022,10245.68
4023,9077.01
4024,7301.72
4025,5070.91
4026,2569.61
4027,0.01
4028,0.01
4029,0.01
4030,0.01
4031,0.01
4032,0.01
4033,0.01
4034,0.01
4035,0.01
4036,0.01
4037,0.01
4038,0.01
4039,0.01
4040,1197.90
4041,2089.13
4042,2640.50
4043,2857.20
4044,2778.11
4045,2467.71
4046,2005.85
4047,1476.75
4048,958.62
4049,515.01
4050,188.90
4051,0.01
4052,0.01
4053,2.66
4054,136.20
4055,303.57
4056,462.90
4057,579.19
4058,629.00
4059,603.02
4060,506.21
4061,355.77
4062,177.31
4063,0.01
4064,0.01
4065,0.01
4066,0.01
4067,0.01
4068,0.01
4069,0.01
4070,47.11
4071,145.39
4072,201.24
4073,198.29
4074,129.84
4075,0.01
4076,0.01
4077,0.01
4078,0.01
4079,0.01
4080,0.01
4081,0.01
4082,0.01
4083,0.01
4084,0.01
4085,0.01
4086,0.01
4087,0.01
4088,148.02
4089,237.75
4090,262.81
4091,227.35
4092,145.26
4093,37.68
4094,0.01
4095,0.01
4096,0.01
4097,0.01
4098,0.01
4099,0.01
4100,142.91
4101,288.91
4102,411.56
4103,487.49
4104,501.14
4105,448.39
4106,338.54
4107,194.24
4108,48.99
4109,0.01
4110,0.01
4111,0.01
4112,217.08
4113,567.41
4114,1029.80
4115,1560.32
4116,2095.06
4117,2555.99
4118,2859.55
4119,2926.91
4120,2694.85
4121,2125.86
4122,1216.09
4123,0.01
4124,0.01
4125,0.01
4126,0.01
4127,0.01
4128,0.01
4129,0.01
4130,0.01
4131,0.01
4132,0.01
4133,0.01
4134,0.01
4135,0.01
4136,2584.55
4137,5100.48
4138,7344.74
4139,9131.40
4140,10308.51
4141,10771.91
4142,10474.61
4143,9430.89
4144,7714.90
4145,5453.86
4146,2816.81
4147,0.01
4148,0.01
4149,0.01
4150,0.01
4151,0.01
4152,0.01
4153,0.01
4154,0.01
4155,0.01
4156,0.01
4157,0.01
4158,0.01
4159,0.01
4160,2485.39
4161,4769.97
4162,6711.22
4163,8190.25
4164,9117.60
4165,9437.36
4166,9129.73
4167,8211.96
4168,6737.73
4169,4794.85
4170,2501.40
4171,0.01
4172,0.01
4173,0.01
4174,0.01
4175,0.01
4176,0.01
4177,0.01
4178,0.01
4179,0.01
4180,0.01
4181,0.01
4182,0.01
4183,0.01
4184,2864.66
4185,5548.16
4186,7850.30
4187,9598.44
4188,10662.51
4189,10966.56
4190,10495.72
4191,9297.70
4192,7478.57
4193,5193.26
4194,2631.37
4195,0.01
4196,0.01
4197,0.01
4198,0.01
4199,0.01
4200,0.01
4201,0.01
4202,0.01
4203,0.01
4204,0.01
4205,0.01
4206,0.01
4207,0.01
4208,1225.15
4209,2136.47
4210,2700.08
4211,2921.41
4212,2840.30
4213,2522.73
4214,2050.38
4215,1509.41
4216,979.73
4217,526.30
4218,193.03
4219,0.01
4220,0.01
4221,2.72
4222,139.13
4223,310.06
4224,472.75
4225,591.47
4226,642.28
4227,615.70
4228,516.81
4229,363.18
4230,180.99
4231,0.01
4232,0.01
4233,0.01
4234,0.01
4235,0.01
4236,0.01
4237,0.01
4238,48.05
4239,148.29
4240,205.24
4241,202.21
4242,132.39
4243,0.01
4244,0.01
4245,0.01
4246,0.01
4247,0.01
4248,0.01
4249,0.01
4250,0.01
4251,0.01
4252,0.01
4253,0.01
4254,0.01
4255,0.01
4256,150.74
4257,242.10
4258,267.59
4259,231.47
4260,147.88
4261,38.35
4262,0.01
4263,0.01
4264,0.01
4265,0.01
4266,0.01
4267,0.01
4268,145.39
4269,293.89
4270,418.61
4271,495.80
4272,509.64
4273,455.95
4274,344.22
4275,197.48
4276,49.80
4277,0.01
4278,0.01
4279,0.01
4280,220.60
4281,576.57
4282,1046.34
4283,1585.23
4284,2128.32
4285,2596.34
4286,2904.44
4287,2972.60
4288,2736.67
4289,2158.66
4290,1234.75
4291,0.01
4292,0.01
4293,0.01
4294,0.01
4295,0.01
4296,0.01
4297,0.01
4298,0.01
4299,0.01
4300,0.01
4301,0.01
4302,0.01
4303,0.01
4304,2620.97
4305,5171.90
4306,7446.94
4307,9257.65
4308,10450.12
4309,10918.93
4310,10616.64
4311,9557.93
4312,7818.14
4313,5526.35
4314,2854.00
4315,0.01
4316,0.01
4317,0.01
4318,0.01
4319,0.01
4320,0.01
4321,0.01
4322,0.01
4323,0.01
4324,0.01
4325,0.01
4326,0.01
4327,0.01
4328,2515.13
4329,4826.62
4330,6790.33
4331,8286.07
4332,9223.46
4333,9546.10
4334,9234.12
4335,8305.14
4336,6813.58
4337,4848.41
4338,2529.12
4339,0.01
4340,0.01
4341,0.01
4342,0.01
4343,0.01
4344,0.01
4345,0.01
4346,0.01
4347,0.01
4348,0.01
4349,0.01
4350,0.01
4351,0.01
4352,2892.87
4353,5602.31
4354,7926.23
4355,9690.43
4356,10763.76
4357,11069.74
4358,10593.55
4359,9383.54
4360,7546.96
4361,5240.29
4362,2654.97
4363,0.01
4364,0.01
4365,0.01
4366,0.01
4367,0.01
4368,0.01
4369,0.01
4370,0.01
4371,0.01
4372,0.01
4373,0.01
4374,0.01
4375,0.01
4376,1234.64
4377,2152.82
4378,2720.52
4379,2943.26
4380,2861.29
4381,2541.15
4382,2065.18
4383,1520.17
4384,986.63
4385,529.96
4386,194.35
4387,0.01
4388,0.01
4389,2.74
4390,140.03
4391,312.05
4392,475.75
4393,595.17
4394,646.24
4395,619.44
4396,519.90
4397,365.33
4398,182.04
4399,0.01
4400,0.01
4401,0.01
4402,0.01
4403,0.01
4404,0.01
4405,0.01
4406,48.30
4407,149.04
4408,206.25
4409,203.19
4410,133.02
4411,0.01
4412,0.01
4413,0.01
4414,0.01
4415,0.01
4416,0.01
4417,0.01
4418,0.01
4419,0.01
4420,0.01
4421,0.01
4422,0.01
4423,0.01
4424,151.28
4425,242.94
4426,268.50
4427,232.24
4428,148.36
4429,38.47
4430,0.01
4431,0.01
4432,0.01
4433,0.01
4434,0.01
4435,0.01
4436,145.75
4437,294.60
4438,419.59
4439,496.92
4440,510.74
4441,456.89
4442,344.91
4443,197.86
4444,49.89
4445,0.01
4446,0.01
4447,0.01
4448,220.93
4449,577.37
4450,1047.69
4451,1587.15
4452,2130.71
4453,2599.04
4454,2907.21
4455,2975.17
4456,2738.81
4457,2160.16
4458,1235.50
4459,0.01
4460,0.01
4461,0.01
4462,0.01
4463,0.01
4464,0.01
4465,0.01
4466,0.01
4467,0.01
4468,0.01
4469,0.01
4470,0.01
4471,0.01
4472,2619.39
4473,5168.32
4474,7441.14
4475,9249.64
4476,10440.18
4477,10907.60
4478,10604.70
4479,9546.36
4480,7808.00
4481,5518.71
4482,2849.81
4483,0.01
4484,0.01
4485,0.01
4486,0.01
4487,0.01
4488,0.01
4489,0.01
4490,0.01
4491,0.01
4492,0.01
4493,0.01
4494,0.01
4495,0.01
4496,2508.39
4497,4813.27
4498,6770.97
4499,8261.73
4500,9195.56
4501,9516.40
4502,9204.60
4503,8277.87
4504,6790.62
4505,4831.65
4506,2520.16
4507,0.01
4508,0.01
4509,0.01
4510,0.01
4511,0.01
4512,0.01
4513,0.01
4514,0.01
4515,0.01
4516,0.01
4517,0.01
4518,0.01
4519,0.01
4520,2879.13
4521,5575.22
4522,7887.21
4523,9641.89
4524,10708.92
4525,11012.38
4526,10537.74
4527,9333.30
4528,7505.90
4529,5211.33
4530,2640.07
4531,0.01
4532,0.01
4533,0.01
4534,0.01
4535,0.01
4536,0.01
4537,0.01
4538,0.01
4539,0.01
4540,0.01
4541,0.01
4542,0.01
4543,0.01
4544,1226.22
4545,2137.96
4546,2701.49
4547,2922.43
4548,2840.79
4549,2522.73
4550,2050.03
4551,1508.88
4552,979.22
4553,525.94
4554,192.86
4555,0.01
4556,0.01
4557,2.71
4558,138.91
4559,309.52
4560,471.85
4561,590.23
4562,640.83
4563,614.20
4564,515.46
4565,362.17
4566,180.46
4567,0.01
4568,0.01
4569,0.01
4570,0.01
4571,0.01
4572,0.01
4573,0.01
4574,47.85
4575,147.62
4576,204.27
4577,201.23
4578,131.73
4579,0.01
4580,0.01
4581,0.01
4582,0.01
4583,0.01
4584,0.01
4585,0.01
4586,0.01
4587,0.01
4588,0.01
4589,0.01
4590,0.01
4591,0.01
4592,149.62
4593,240.26
4594,265.51
4595,229.63
4596,146.68
4597,38.03
4598,0.01
4599,0.01
4600,0.01
4601,0.01
4602,0.01
4603,0.01
4604,144.00
4605,291.04
4606,414.48
4607,490.83
4608,504.44
4609,451.22
4610,340.59
4611,195.37
4612,49.26
4613,0.01
4614,0.01
4615,0.01
4616,218.05
4617,569.80
4618,1033.86
4619,1566.06
4620,2102.21
4621,2564.05
4622,2867.81
4623,2934.60
4624,2701.22
4625,2130.32
4626,1218.33
4627,0.01
4628,0.01
4629,0.01
4630,0.01
4631,0.01
4632,0.01
4633,0.01
4634,0.01
4635,0.01
4636,0.01
4637,0.01
4638,0.01
4639,0.01
4640,2579.81
4641,5089.79
4642,7327.43
4643,9107.49
4644,10278.83
4645,10738.08
4646,10438.97
4647,9396.34
4648,7684.62
4649,5431.03
4650,2804.28
4651,0.01
4652,0.01
4653,0.01
4654,0.01
4655,0.01
4656,0.01
4657,0.01
4658,0.01
4659,0.01
4660,0.01
4661,0.01
4662,0.01
4663,0.01
4664,2465.28
4665,4730.12
4666,6653.40
4667,8117.56
4668,9034.31
4669,9348.69
4670,9041.58
4671,8130.54
4672,6669.18
4673,4744.82
4674,2474.65
4675,0.01
4676,0.01
4677,0.01
4678,0.01
4679,0.01
4680,0.01
4681,0.01
4682,0.01
4683,0.01
4684,0.01
4685,0.01
4686,0.01
4687,0.01
4688,2823.63
4689,5467.27
4690,7733.81
4691,9453.52
4692,10498.76
4693,10795.31
4694,10329.11
4695,9147.70
4696,7355.99
4697,5106.79
4698,2586.88
4699,0.01
4700,0.01
4701,0.01
4702,0.01
4703,0.01
4704,0.01
4705,0.01
4706,0.01
4707,0.01
4708,0.01
4709,0.01
4710,0.01
4711,0.01
4712,1200.01
4713,2092.08
4714,2643.29
4715,2859.21
4716,2779.09
4717,2467.71
4718,2005.14
4719,1475.71
4720,957.61
4721,514.28
4722,188.57
4723,0.01
4724,0.01
4725,2.65
4726,135.77
4727,302.50
4728,461.11
4729,576.74
4730,626.13
4731,600.06
4732,503.54
4733,353.77
4734,176.25
4735,0.01
4736,0.01
4737,0.01
4738,0.01
4739,0.01
4740,0.01
4741,0.01
4742,46.70
4743,144.07
4744,199.34
4745,196.35
4746,128.52
4747,0.01
4748,0.01
4749,0.01
4750,0.01
4751,0.01
4752,0.01
4753,0.01
4754,0.01
4755,0.01
4756,0.01
4757,0.01
4758,0.01
4759,0.01
4760,145.80
4761,234.09
4762,258.67
4763,223.69
4764,142.88
4765,37.04
4766,0.01
4767,0.01
4768,0.01
4769,0.01
4770,0.01
4771,0.01
4772,140.17
4773,283.26
4774,403.36
4775,477.62
4776,490.82
4777,438.99
4778,331.34
4779,190.04
4780,47.91
4781,0.01
4782,0.01
4783,0.01
4784,212.01
4785,553.96
4786,1005.03
4787,1522.25
4788,2043.22
4789,2491.87
4790,2786.83
4791,2851.46
4792,2624.46
4793,2069.60
4794,1183.49
4795,0.01
4796,0.01
4797,0.01
4798,0.01
4799,0.01
4800,0.01
4801,0.01
4802,0.01
4803,0.01
4804,0.01
4805,0.01
4806,0.01
4807,0.01
4808,2502.82
4809,4937.44
4810,7107.45
4811,8833.26
4812,9968.40
4813,10412.83
4814,10121.85
4815,9110.05
4816,7449.79
4817,5264.58
4818,2718.09
4819,0.01
4820,0.01
4821,0.01
4822,0.01
4823,0.01
4824,0.01
4825,0.01
4826,0.01
4827,0.01
4828,0.01
4829,0.01
4830,0.01
4831,0.01
4832,2386.41
4833,4578.37
4834,6439.35
4835,7855.67
4836,8742.03
4837,9045.40
4838,8747.44
4839,7865.31
4840,6451.01
4841,4589.18
4842,2393.25
4843,0.01
4844,0.01
4845,0.01
4846,0.01
4847,0.01
4848,0.01
4849,0.01
4850,0.01
4851,0.01
4852,0.01
4853,0.01
4854,0.01
4855,0.01
4856,2727.18
4857,5280.02
4858,7468.24
4859,9128.04
4860,10136.35
4861,10421.68
4862,9970.68
4863,8829.44
4864,7099.40
4865,4928.19
4866,2496.17
4867,0.01
4868,0.01
4869,0.01
4870,0.01
4871,0.01
4872,0.01
4873,0.01
4874,0.01
4875,0.01
4876,0.01
4877,0.01
4878,0.01
4879,0.01
4880,1156.41
4881,2015.87
4882,2546.75
4883,2754.53
4884,2677.09
4885,2376.91
4886,1931.18
4887,1421.14
4888,922.11
4889,495.17
4890,181.54
4891,0.01
4892,0.01
4893,2.55
4894,130.66
4895,291.09
4896,443.68
4897,554.89
4898,602.34
4899,577.21
4900,484.32
4901,340.23
4902,169.49
4903,0.01
4904,0.01
4905,0.01
4906,0.01
4907,0.01
4908,0.01
4909,0.01
4910,44.87
4911,138.42
4912,191.51
4913,188.62
4914,123.45
4915,0.01
4916,0.01
4917,0.01
4918,0.01
4919,0.01
4920,0.01
4921,0.01
4922,0.01
4923,0.01
4924,0.01
4925,0.01
4926,0.01
4927,0.01
4928,139.85
4929,224.53
4930,248.08
4931,214.52
4932,137.00
4933,35.52
4934,0.01
4935,0.01
4936,0.01
4937,0.01
4938,0.01
4939,0.01
4940,134.30
4941,271.37
4942,386.40
4943,457.48
4944,470.08
4945,420.41
4946,317.28
4947,181.96
4948,45.87
4949,0.01
4950,0.01
4951,0.01
4952,202.89
4953,530.09
4954,961.63
4955,1456.37
4956,1954.59
4957,2383.55
4958,2665.42
4959,2726.98
4960,2509.63
4961,1978.85
4962,1131.49
4963,0.01
4964,0.01
4965,0.01
4966,0.01
4967,0.01
4968,0.01
4969,0.01
4970,0.01
4971,0.01
4972,0.01
4973,0.01
4974,0.01
4975,0.01
4976,2389.54
4977,4713.49
4978,6784.39
4979,8430.92
4980,9513.42
4981,9936.57
4982,9657.93
4983,8691.64
4984,7106.93
4985,5021.79
4986,2592.48
4987,0.01
4988,0.01
4989,0.01
4990,0.01
4991,0.01
4992,0.01
4993,0.01
4994,0.01
4995,0.01
4996,0.01
4997,0.01
4998,0.01
4999,0.01
5000,2272.93
5001,4360.22
5002,6131.91
5003,7479.86
5004,8322.97
5005,8610.93
5006,8326.44
5007,7486.01
5008,6139.29
5009,4366.99
5010,2277.15
5011,0.01
5012,0.01
5013,0.01
5014,0.01
5015,0.01
5016,0.01
5017,0.01
5018,0.01
5019,0.01
5020,0.01
5021,0.01
5022,0.01
5023,0.01
5024,2591.18
5025,5016.21
5026,7094.37
5027,8670.19
5028,9626.93
5029,9896.91
5030,9467.65
5031,8383.12
5032,6739.84
5033,4678.12
5034,2369.27
5035,0.01
5036,0.01
5037,0.01
5038,0.01
5039,0.01
5040,0.01
5041,0.01
5042,0.01
5043,0.01
5044,0.01
5045,0.01
5046,0.01
5047,0.01
5048,1096.03
5049,1910.42
5050,2413.28
5051,2609.90
5052,2536.26
5053,2251.64
5054,1829.21
5055,1345.96
5056,873.24
5057,468.88
5058,171.89
5059,0.01
5060,0.01
5061,2.42
5062,123.66
5063,275.46
5064,419.81
5065,524.99
5066,569.82
5067,545.99
5068,458.08
5069,321.76
5070,160.28
5071,0.01
5072,0.01
5073,0.01
5074,0.01
5075,0.01
5076,0.01
5077,0.01
5078,42.40
5079,130.77
5080,180.90
5081,178.15
5082,116.59
5083,0.01
5084,0.01
5085,0.01
5086,0.01
5087,0.01
5088,0.01
5089,0.01
5090,0.01
5091,0.01
5092,0.01
5093,0.01
5094,0.01
5095,0.01
5096,131.88
5097,211.71
5098,233.89
5099,202.23
5100,129.14
5101,33.48
5102,0.01
5103,0.01
5104,0.01
5105,0.01
5106,0.01
5107,0.01
5108,126.48
5109,255.55
5110,363.83
5111,430.72
5112,442.53
5113,395.72
5114,298.61
5115,171.24
5116,43.16
5117,0.01
5118,0.01
5119,0.01
5120,190.83
5121,498.53
5122,904.28
5123,1369.36
5124,1837.62
5125,2240.66
5126,2505.37
5127,2562.94
5128,2358.41
5129,1859.41
5130,1063.07
5131,0.01
5132,0.01
5133,0.01
5134,0.01
5135,0.01
5136,0.01
5137,0.01
5138,0.01
5139,0.01
5140,0.01
5141,0.01
5142,0.01
5143,0.01
5144,2241.60
5145,4421.18
5146,6362.95
5147,7906.31
5148,8920.46
5149,9316.20
5150,9053.95
5151,8147.18
5152,6661.00
5153,4706.16
5154,2429.27
5155,0.01
5156,0.01
5157,0.01
5158,0.01
5159,0.01
5160,0.01
5161,0.01
5162,0.01
5163,0.01
5164,0.01
5165,0.01
5166,0.01
5167,0.01
5168,2126.49
5169,4078.83
5170,5735.54
5171,6995.56
5172,7783.20
5173,8051.58
5174,7784.68
5175,6998.14
5176,5738.54
5177,4081.46
5178,2128.02
5179,0.01
5180,0.01
5181,0.01
5182,0.01
5183,0.01
5184,0.01
5185,0.01
5186,0.01
5187,0.01
5188,0.01
5189,0.01
5190,0.01
5191,0.01
5192,2417.61
5193,4679.65
5194,6617.61
5195,8086.60
5196,8977.90
5197,9228.61
5198,8827.32
5199,7815.23
5200,6282.54
5201,4360.20
5202,2208.00
5203,0.01
5204,0.01
5205,0.01
5206,0.01
5207,0.01
5208,0.01
5209,0.01
5210,0.01
5211,0.01
5212,0.01
5213,0.01
5214,0.01
5215,0.01
5216,1019.76
5217,1777.26
5218,2244.81
5219,2427.42
5220,2358.65
5221,2093.72
5222,1700.71
5223,1251.27
5224,811.71
5225,435.79
5226,159.74
5227,0.01
5228,0.01
5229,2.25
5230,114.87
5231,255.84
5232,389.86
5233,487.47
5234,529.04
5235,506.85
5236,425.19
5237,298.63
5238,148.73
5239,0.01
5240,0.01
5241,0.01
5242,0.01
5243,0.01
5244,0.01
5245,0.01
5246,39.31
5247,121.22
5248,167.67
5249,165.10
5250,108.03
5251,0.01
5252,0.01
5253,0.01
5254,0.01
5255,0.01
5256,0.01
5257,0.01
5258,0.01
5259,0.01
5260,0.01
5261,0.01
5262,0.01
5263,0.01
5264,122.00
5265,195.82
5266,216.31
5267,187.00
5268,119.40
5269,30.95
5270,0.01
5271,0.01
5272,0.01
5273,0.01
5274,0.01
5275,0.01
5276,116.83
5277,236.02
5278,335.98
5279,397.70
5280,408.56
5281,365.30
5282,275.62
5283,158.03
5284,39.83
5285,0.01
5286,0.01
5287,0.01
5288,176.01
5289,459.74
5290,833.81
5291,1262.50
5292,1694.00
5293,2065.28
5294,2308.98
5295,2361.74
5296,2172.99
5297,1713.01
5298,979.25
5299,0.01
5300,0.01
5301,0.01
5302,0.01
5303,0.01
5304,0.01
5305,0.01
5306,0.01
5307,0.01
5308,0.01
5309,0.01
5310,0.01
5311,0.01
5312,2061.15
5313,4064.75
5314,5849.22
5315,7267.04
5316,8198.13
5317,8560.72
5318,8318.67
5319,7484.57
5320,6118.46
5321,4322.29
5322,2230.82
5323,0.01
5324,0.01
5325,0.01
5326,0.01
5327,0.01
5328,0.01
5329,0.01
5330,0.01
5331,0.01
5332,0.01
5333,0.01
5334,0.01
5335,0.01
5336,1949.20
5337,3738.30
5338,5255.99
5339,6409.82
5340,7130.56
5341,7375.46
5342,7130.03
5343,6408.78
5344,5254.56
5345,3736.74
5346,1948.03
5347,0.01
5348,0.01
5349,0.01
5350,0.01
5351,0.01
5352,0.01
5353,0.01
5354,0.01
5355,0.01
5356,0.01
5357,0.01
5358,0.01
5359,0.01
5360,2208.97
5361,4275.22
5362,6044.87
5363,7385.73
5364,8198.67
5365,8426.48
5366,8058.96
5367,7134.00
5368,5734.13
5369,3979.05
5370,2014.71
5371,0.01
5372,0.01
5373,0.01
5374,0.01
5375,0.01
5376,0.01
5377,0.01
5378,0.01
5379,0.01
5380,0.01
5381,0.01
5382,0.01
5383,0.01
5384,928.70
5385,1618.33
5386,2043.79
5387,2209.73
5388,2146.83
5389,1905.43
5390,1547.55
5391,1138.42
5392,738.40
5393,396.38
5394,145.27
5395,0.01
5396,0.01
5397,2.04
5398,104.40
5399,232.51
5400,354.25
5401,442.88
5402,480.59
5403,460.36
5404,386.14
5405,271.16
5406,135.04
5407,0.01
5408,0.01
5409,0.01
5410,0.01
5411,0.01
5412,0.01
5413,0.01
5414,35.65
5415,109.91
5416,152.01
5417,149.66
5418,97.92
5419,0.01
5420,0.01
5421,0.01
5422,0.01
5423,0.01
5424,0.01
5425,0.01
5426,0.01
5427,0.01
5428,0.01
5429,0.01
5430,0.01
5431,0.01
5432,110.35
5433,177.09
5434,195.59
5435,169.07
5436,107.93
5437,27.97
5438,0.01
5439,0.01
5440,0.01
5441,0.01
5442,0.01
5443,0.01
5444,105.48
5445,213.07
5446,303.26
5447,358.92
5448,368.66
5449,329.58
5450,248.63
5451,142.54
5452,35.92
5453,0.01
5454,0.01
5455,0.01
5456,158.63
5457,414.28
5458,751.26
5459,1137.32
5460,1525.81
5461,1859.95
5462,2079.10
5463,2126.28
5464,1956.06
5465,1541.76
5466,881.22
5467,0.01
5468,0.01
5469,0.01
5470,0.01
5471,0.01
5472,0.01
5473,0.01
5474,0.01
5475,0.01
5476,0.01
5477,0.01
5478,0.01
5479,0.01
5480,1850.81
5481,3649.37
5482,5250.67
5483,6522.38
5484,7356.91
5485,7681.09
5486,7462.74
5487,6713.41
5488,5487.19
5489,3875.73
5490,2000.03
5491,0.01
5492,0.01
5493,0.01
5494,0.01
5495,0.01
5496,0.01
5497,0.01
5498,0.01
5499,0.01
5500,0.01
5501,0.01
5502,0.01
5503,0.01
5504,1743.66
5505,3343.54
5506,4700.22
5507,5731.11
5508,6374.51
5509,6592.37
5510,6371.97
5511,5726.48
5512,4694.38
5513,3337.83
5514,1739.79
5515,0.01
5516,0.01
5517,0.01
5518,0.01
5519,0.01
5520,0.01
5521,0.01
5522,0.01
5523,0.01
5524,0.01
5525,0.01
5526,0.01
5527,0.01
5528,1968.30
5529,3808.79
5530,5384.48
5531,6577.75
5532,7300.54
5533,7502.13
5534,7173.73
5535,6349.31
5536,5102.56
5537,3540.20
5538,1792.20
5539,0.01
5540,0.01
5541,0.01
5542,0.01
5543,0.01
5544,0.01
5545,0.01
5546,0.01
5547,0.01
5548,0.01
5549,0.01
5550,0.01
5551,0.01
5552,824.17
5553,1435.93
5554,1813.13
5555,1960.00
5556,1903.88
5557,1689.50
5558,1371.94
5559,1009.07
5560,654.38
5561,351.22
5562,128.70
5563,0.01
5564,0.01
5565,1.81
5566,92.43
5567,205.80
5568,313.51
5569,391.88
5570,425.16
5571,407.20
5572,341.49
5573,239.76
5574,119.38
5575,0.01
5576,0.01
5577,0.01
5578,0.01
5579,0.01
5580,0.01
5581,0.01
5582,31.47
5583,97.01
5584,134.15
5585,132.05
5586,86.38
5587,0.01
5588,0.01
5589,0.01
5590,0.01
5591,0.01
5592,0.01
5593,0.01
5594,0.01
5595,0.01
5596,0.01
5597,0.01
5598,0.01
5599,0.01
5600,97.10
5601,155.80
5602,172.04
5603,148.68
5604,94.90
5605,24.59
5606,0.01
5607,0.01
5608,0.01
5609,0.01
5610,0.01
5611,0.01
5612,92.61
5613,187.03
5614,266.15
5615,314.93
5616,323.42
5617,289.08
5618,218.04
5619,124.98
5620,31.49
5621,0.01
5622,0.01
5623,0.01
5624,138.95
5625,362.82
5626,657.81
5627,995.66
