Hour, Load
3758,0.01
3759,0.01
3760,0.01
3761,0.01
3762,0.01
3763,0.01
3764,52.73
3765,106.62
3766,151.90
3767,179.96
3768,185.04
3769,165.59
3770,125.05
3771,71.77
3772,18.11
3773,0.01
3774,0.01
3775,0.01
3776,80.28
3777,209.87
3778,380.96
3779,577.33
3780,775.33
3781,946.09
3782,1058.65
3783,1083.80
3784,998.06
3785,787.48
3786,450.57
3787,0.01
3788,0.01
3789,0.01
3790,0.01
3791,0.01
3792,0.01
3793,0.01
3794,0.01
3795,0.01
3796,0.01
3797,0.01
3798,0.01
3799,0.01
3800,960.14
3801,1895.14
3802,2729.53
3803,3394.15
3804,3832.41
3805,4005.45
3806,3895.64
3807,3508.13
3808,2870.36
3809,2029.51
3810,1048.41
3811,0.01
3812,0.01
3813,0.01
3814,0.01
3815,0.01
3816,0.01
3817,0.01
3818,0.01
3819,0.01
3820,0.01
3821,0.01
3822,0.01
3823,0.01
3824,927.50
3825,1780.39
3826,2505.43
3827,3058.16
3828,3405.06
3829,3525.14
3830,3410.87
3831,3068.57
3832,2518.17
3833,1792.37
3834,935.23
3835,0.01
3836,0.01
3837,0.01
3838,0.01
3839,0.01
3840,0.01
3841,0.01
3842,0.01
3843,0.01
3844,0.01
3845,0.01
3846,0.01
3847,0.01
3848,1073.85
3849,2080.18
3850,2943.87
3851,3600.09
3852,3999.93
3853,4114.76
3854,3938.83
3855,3489.88
3856,2807.60
3857,1950.01
3858,988.24
3859,0.01
3860,0.01
3861,0.01
3862,0.01
3863,0.01
3864,0.01
3865,0.01
3866,0.01
3867,0.01
3868,0.01
3869,0.01
3870,0.01
3871,0.01
3872,461.32
3873,804.61
3874,1017.05
3875,1100.62
3876,1070.26
3877,950.77
3878,772.90
3879,569.08
3880,369.45
3881,198.51
3882,72.82
3883,0.01
3884,0.01
3885,1.03
3886,52.53
3887,117.08
3888,178.54
3889,223.41
3890,242.65
3891,232.65
3892,195.32
3893,137.28
3894,68.43
3895,0.01
3896,0.01
3897,0.01
3898,0.01
3899,0.01
3900,0.01
3901,0.01
3902,18.20
3903,56.16
3904,77.74
3905,76.61
3906,50.17
3907,0.01
3908,0.01
3909,0.01
3910,0.01
3911,0.01
3912,0.01
3913,0.01
3914,0.01
3915,0.01
3916,0.01
3917,0.01
3918,0.01
3919,0.01
3920,57.27
3921,91.99
3922,101.69
3923,87.98
3924,56.22
3925,14.59
3926,0.01
3927,0.01
3928,0.01
3929,0.01
3930,0.01
3931,0.01
3932,55.35
3933,111.91
3934,159.42
3935,188.85
3936,194.16
3937,173.74
3938,131.19
3939,75.28
3940,18.99
3941,0.01
3942,0.01
3943,0.01
3944,84.17
3945,220.02
3946,399.34
3947,605.12
3948,812.57
3949,991.44
3950,1109.28
3951,1135.52
3952,1045.59
3953,824.90
3954,471.93
3955,0.01
3956,0.01
3957,0.01
3958,0.01
3959,0.01
3960,0.01
3961,0.01
3962,0.01
3963,0.01
3964,0.01
3965,0.01
3966,0.01
3967,0.01
3968,1004.26
3969,1982.04
3970,2854.41
3971,3549.09
3972,4006.97
3973,4187.48
3974,4072.27
3975,3666.84
3976,2999.91
3977,2120.91
3978,1095.51
3979,0.01
3980,0.01
3981,0.01
3982,0.01
3983,0.01
3984,0.01
3985,0.01
3986,0.01
3987,0.01
3988,0.01
3989,0.01
3990,0.01
3991,0.01
3992,967.85
3993,1857.67
3994,2613.92
3995,3190.27
3996,3551.81
3997,3676.70
3998,3557.18
3999,3199.88
4000,2625.67
4001,1868.71
4002,974.97
4003,0.01
4004,0.01
4005,0.01
4006,0.01
4007,0.01
4008,0.01
4009,0.01
4010,0.01
4011,0.01
4012,0.01
4013,0.01
4014,0.01
4015,0.01
4016,1117.97
4017,2165.43
4018,3064.22
4019,3746.90
4020,4162.65
4021,4281.74
4022,4098.28
4023,3630.81
4024,2920.70
4025,2028.37
4026,1027.85
4027,0.01
4028,0.01
4029,0.01
4030,0.01
4031,0.01
4032,0.01
4033,0.01
4034,0.01
4035,0.01
4036,0.01
4037,0.01
4038,0.01
4039,0.01
4040,479.17
4041,835.66
4042,1056.20
4043,1142.88
4044,1111.25
4045,987.09
4046,802.35
4047,590.71
4048,383.46
4049,206.01
4050,75.57
4051,0.01
4052,0.01
4053,1.07
4054,54.49
4055,121.43
4056,185.17
4057,231.68
4058,251.61
4059,241.22
4060,202.49
4061,142.31
4062,70.93
4063,0.01
4064,0.01
4065,0.01
4066,0.01
4067,0.01
4068,0.01
4069,0.01
4070,18.85
4071,58.16
4072,80.50
4073,79.32
4074,51.94
4075,0.01
4076,0.01
4077,0.01
4078,0.01
4079,0.01
4080,0.01
4081,0.01
4082,0.01
4083,0.01
4084,0.01
4085,0.01
4086,0.01
4087,0.01
4088,59.22
4089,95.11
4090,105.13
4091,90.95
4092,58.11
4093,15.08
4094,0.01
4095,0.01
4096,0.01
4097,0.01
4098,0.01
4099,0.01
4100,57.17
4101,115.57
4102,164.63
4103,195.00
4104,200.46
4105,179.36
4106,135.42
4107,77.70
4108,19.60
4109,0.01
4110,0.01
4111,0.01
4112,86.84
4113,226.97
4114,411.93
4115,624.13
4116,838.03
4117,1022.40
4118,1143.83
4119,1170.77
4120,1077.95
4121,850.35
4122,486.44
4123,0.01
4124,0.01
4125,0.01
4126,0.01
4127,0.01
4128,0.01
4129,0.01
4130,0.01
4131,0.01
4132,0.01
4133,0.01
4134,0.01
4135,0.01
4136,1033.83
4137,2040.20
4138,2937.90
4139,3652.56
4140,4123.41
4141,4308.77
4142,4189.85
4143,3772.36
4144,3085.96
4145,2181.55
4146,1126.73
4147,0.01
4148,0.01
4149,0.01
4150,0.01
4151,0.01
4152,0.01
4153,0.01
4154,0.01
4155,0.01
4156,0.01
4157,0.01
4158,0.01
4159,0.01
4160,994.16
4161,1908.00
4162,2684.50
4163,3276.11
4164,3647.04
4165,3774.95
4166,3651.90
4167,3284.79
4168,2695.10
4169,1917.95
4170,1000.57
4171,0.01
4172,0.01
4173,0.01
4174,0.01
4175,0.01
4176,0.01
4177,0.01
4178,0.01
4179,0.01
4180,0.01
4181,0.01
4182,0.01
4183,0.01
4184,1145.87
4185,2219.27
4186,3140.13
4187,3839.38
4188,4265.01
4189,4386.63
4190,4198.29
4191,3719.08
4192,2991.44
4193,2077.31
4194,1052.55
4195,0.01
4196,0.01
4197,0.01
4198,0.01
4199,0.01
4200,0.01
4201,0.01
4202,0.01
4203,0.01
4204,0.01
4205,0.01
4206,0.01
4207,0.01
4208,490.07
4209,854.59
4210,1080.04
4211,1168.57
4212,1136.13
4213,1009.10
4214,820.16
4215,603.77
4216,391.90
4217,210.53
4218,77.22
4219,0.01
4220,0.01
4221,1.09
4222,55.66
4223,124.03
4224,189.11
4225,236.59
4226,256.92
4227,246.29
4228,206.73
4229,145.28
4230,72.40
4231,0.01
4232,0.01
4233,0.01
4234,0.01
4235,0.01
4236,0.01
4237,0.01
4238,19.23
4239,59.32
4240,82.10
4241,80.89
4242,52.96
4243,0.01
4244,0.01
4245,0.01
4246,0.01
4247,0.01
4248,0.01
4249,0.01
4250,0.01
4251,0.01
4252,0.01
4253,0.01
4254,0.01
4255,0.01
4256,60.30
4257,96.85
4258,107.04
4259,92.60
4260,59.16
4261,15.35
4262,0.01
4263,0.01
4264,0.01
4265,0.01
4266,0.01
4267,0.01
4268,58.16
4269,117.56
4270,167.45
4271,198.33
4272,203.86
4273,182.38
4274,137.69
4275,79.00
4276,19.93
4277,0.01
4278,0.01
4279,0.01
4280,88.25
4281,230.64
4282,418.54
4283,634.10
4284,851.33
4285,1038.54
4286,1161.78
4287,1189.04
4288,1094.68
4289,863.47
4290,493.90
4291,0.01
4292,0.01
4293,0.01
4294,0.01
4295,0.01
4296,0.01
4297,0.01
4298,0.01
4299,0.01
4300,0.01
4301,0.01
4302,0.01
4303,0.01
4304,1048.40
4305,2068.77
4306,2978.78
4307,3703.07
4308,4180.05
4309,4367.58
4310,4246.66
4311,3823.18
4312,3127.26
4313,2210.55
4314,1141.61
4315,0.01
4316,0.01
4317,0.01
4318,0.01
4319,0.01
4320,0.01
4321,0.01
4322,0.01
4323,0.01
4324,0.01
4325,0.01
4326,0.01
4327,0.01
4328,1006.06
4329,1930.66
4330,2716.14
4331,3314.44
4332,3689.39
4333,3818.45
4334,3693.65
4335,3322.06
4336,2725.44
4337,1939.37
4338,1011.65
4339,0.01
4340,0.01
4341,0.01
4342,0.01
4343,0.01
4344,0.01
4345,0.01
4346,0.01
4347,0.01
4348,0.01
4349,0.01
4350,0.01
4351,0.01
4352,1157.15
4353,2240.93
4354,3170.50
4355,3876.18
4356,4305.51
4357,4427.90
4358,4237.43
4359,3753.42
4360,3018.79
4361,2096.12
4362,1061.99
4363,0.01
4364,0.01
4365,0.01
4366,0.01
4367,0.01
4368,0.01
4369,0.01
4370,0.01
4371,0.01
4372,0.01
4373,0.01
4374,0.01
4375,0.01
4376,493.86
4377,861.14
4378,1088.21
4379,1177.31
4380,1144.52
4381,1016.47
4382,826.08
4383,608.07
4384,394.66
4385,211.99
4386,77.75
4387,0.01
4388,0.01
4389,1.10
4390,56.02
4391,124.83
4392,190.31
4393,238.07
4394,258.50
4395,247.78
4396,207.97
4397,146.14
4398,72.82
4399,0.01
4400,0.01
4401,0.01
4402,0.01
4403,0.01
4404,0.01
4405,0.01
4406,19.33
4407,59.62
4408,82.51
4409,81.28
4410,53.22
4411,0.01
4412,0.01
4413,0.01
4414,0.01
4415,0.01
4416,0.01
4417,0.01
4418,0.01
4419,0.01
4420,0.01
4421,0.01
4422,0.01
4423,0.01
4424,60.52
4425,97.18
4426,107.40
4427,92.90
4428,59.35
4429,15.40
4430,0.01
4431,0.01
4432,0.01
4433,0.01
4434,0.01
4435,0.01
4436,58.31
4437,117.85
4438,167.84
4439,198.77
4440,204.30
4441,182.76
4442,137.97
4443,79.15
4444,19.96
4445,0.01
4446,0.01
4447,0.01
4448,88.38
4449,230.95
4450,419.08
4451,634.87
4452,852.29
4453,1039.62
4454,1162.89
4455,1190.07
4456,1095.53
4457,864.07
4458,494.20
4459,0.01
4460,0.01
4461,0.01
4462,0.01
4463,0.01
4464,0.01
4465,0.01
4466,0.01
4467,0.01
4468,0.01
4469,0.01
4470,0.01
4471,0.01
4472,1047.76
4473,2067.34
4474,2976.46
4475,3699.86
4476,4176.08
4477,4363.05
4478,4241.89
4479,3818.55
4480,3123.20
4481,2207.49
4482,1139.93
4483,0.01
4484,0.01
4485,0.01
4486,0.01
4487,0.01
4488,0.01
4489,0.01
4490,0.01
4491,0.01
4492,0.01
4493,0.01
4494,0.01
4495,0.01
4496,1003.36
4497,1925.32
4498,2708.39
4499,3304.70
4500,3678.23
4501,3806.57
4502,3681.84
4503,3311.15
4504,2716.25
4505,1932.67
4506,1008.07
4507,0.01
4508,0.01
4509,0.01
4510,0.01
4511,0.01
4512,0.01
4513,0.01
4514,0.01
4515,0.01
4516,0.01
4517,0.01
4518,0.01
4519,0.01
4520,1151.66
4521,2230.09
4522,3154.89
4523,3856.76
4524,4283.57
4525,4404.96
4526,4215.10
4527,3733.32
4528,3002.37
4529,2084.54
4530,1056.03
4531,0.01
4532,0.01
4533,0.01
4534,0.01
4535,0.01
4536,0.01
4537,0.01
4538,0.01
4539,0.01
4540,0.01
4541,0.01
4542,0.01
4543,0.01
4544,490.49
4545,855.19
4546,1080.60
4547,1168.98
4548,1136.32
4549,1009.10
4550,820.02
4551,603.56
4552,391.69
4553,210.38
4554,77.15
4555,0.01
4556,0.01
4557,1.09
4558,55.57
4559,123.81
4560,188.75
4561,236.10
4562,256.34
4563,245.69
4564,206.19
4565,144.88
4566,72.19
4567,0.01
4568,0.01
4569,0.01
4570,0.01
4571,0.01
4572,0.01
4573,0.01
4574,19.14
4575,59.05
4576,81.72
4577,80.50
4578,52.70
4579,0.01
4580,0.01
4581,0.01
4582,0.01
4583,0.01
4584,0.01
4585,0.01
4586,0.01
4587,0.01
4588,0.01
4589,0.01
4590,0.01
4591,0.01
4592,59.86
4593,96.11
4594,106.21
4595,91.86
4596,58.68
4597,15.22
4598,0.01
4599,0.01
4600,0.01
4601,0.01
4602,0.01
4603,0.01
4604,57.61
4605,116.42
4606,165.80
4607,196.34
4608,201.78
4609,180.49
4610,136.24
4611,78.15
4612,19.71
4613,0.01
4614,0.01
4615,0.01
4616,87.23
4617,227.93
4618,413.55
4619,626.43
4620,840.89
4621,1025.62
4622,1147.13
4623,1173.84
4624,1080.49
4625,852.14
4626,487.34
4627,0.01
4628,0.01
4629,0.01
4630,0.01
4631,0.01
4632,0.01
4633,0.01
4634,0.01
4635,0.01
4636,0.01
4637,0.01
4638,0.01
4639,0.01
4640,1031.93
4641,2035.92
4642,2930.98
4643,3643.00
4644,4111.54
4645,4295.24
4646,4175.59
4647,3758.54
4648,3073.85
4649,2172.42
4650,1121.72
4651,0.01
4652,0.01
4653,0.01
4654,0.01
4655,0.01
4656,0.01
4657,0.01
4658,0.01
4659,0.01
4660,0.01
4661,0.01
4662,0.01
4663,0.01
4664,986.12
4665,1892.05
4666,2661.37
4667,3247.03
4668,3613.73
4669,3739.48
4670,3616.64
4671,3252.22
4672,2667.68
4673,1897.93
4674,989.87
4675,0.01
4676,0.01
4677,0.01
4678,0.01
4679,0.01
4680,0.01
4681,0.01
4682,0.01
4683,0.01
4684,0.01
4685,0.01
4686,0.01
4687,0.01
4688,1129.46
4689,2186.91
4690,3093.53
4691,3781.41
4692,4199.51
4693,4318.13
4694,4131.65
4695,3659.09
4696,2942.40
4697,2042.72
4698,1034.76
4699,0.01
4700,0.01
4701,0.01
4702,0.01
4703,0.01
4704,0.01
4705,0.01
4706,0.01
4707,0.01
4708,0.01
4709,0.01
4710,0.01
4711,0.01
4712,480.01
4713,836.84
4714,1057.32
4715,1143.69
4716,1111.64
4717,987.09
4718,802.06
4719,590.29
4720,383.05
4721,205.72
4722,75.43
4723,0.01
4724,0.01
4725,1.07
4726,54.31
4727,121.01
4728,184.45
4729,230.70
4730,250.46
4731,240.03
4732,201.42
4733,141.51
4734,70.51
4735,0.01
4736,0.01
4737,0.01
4738,0.01
4739,0.01
4740,0.01
4741,0.01
4742,18.69
4743,57.63
4744,79.74
4745,78.54
4746,51.41
4747,0.01
4748,0.01
4749,0.01
4750,0.01
4751,0.01
4752,0.01
4753,0.01
4754,0.01
4755,0.01
4756,0.01
4757,0.01
4758,0.01
4759,0.01
4760,58.32
4761,93.64
4762,103.47
4763,89.48
4764,57.16
4765,14.82
4766,0.01
4767,0.01
4768,0.01
4769,0.01
4770,0.01
4771,0.01
4772,56.07
4773,113.31
4774,161.35
4775,191.05
4776,196.33
4777,175.60
4778,132.54
4779,76.02
4780,19.17
4781,0.01
4782,0.01
4783,0.01
4784,84.81
4785,221.59
4786,402.02
4787,608.91
4788,817.29
4789,996.75
4790,1114.74
4791,1140.59
4792,1049.79
4793,827.84
4794,473.40
4795,0.01
4796,0.01
4797,0.01
4798,0.01
4799,0.01
4800,0.01
4801,0.01
4802,0.01
4803,0.01
4804,0.01
4805,0.01
4806,0.01
4807,0.01
4808,1001.14
4809,1974.98
4810,2842.99
4811,3533.31
4812,3987.37
4813,4165.14
4814,4048.75
4815,3644.03
4816,2979.92
4817,2105.84
4818,1087.24
4819,0.01
4820,0.01
4821,0.01
4822,0.01
4823,0.01
4824,0.01
4825,0.01
4826,0.01
4827,0.01
4828,0.01
4829,0.01
4830,0.01
4831,0.01
4832,954.57
4833,1831.35
4834,2575.75
4835,3142.28
4836,3496.82
4837,3618.17
4838,3498.98
4839,3146.13
4840,2580.41
4841,1835.68
4842,957.31
4843,0.01
4844,0.01
4845,0.01
4846,0.01
4847,0.01
4848,0.01
4849,0.01
4850,0.01
4851,0.01
4852,0.01
4853,0.01
4854,0.01
4855,0.01
4856,1090.88
4857,2112.02
4858,2987.30
4859,3651.22
4860,4054.55
4861,4168.68
4862,3988.28
4863,3531.78
4864,2839.76
4865,1971.28
4866,998.48
4867,0.01
4868,0.01
4869,0.01
4870,0.01
4871,0.01
4872,0.01
4873,0.01
4874,0.01
4875,0.01
4876,0.01
4877,0.01
4878,0.01
4879,0.01
4880,462.57
4881,806.35
4882,1018.71
4883,1101.82
4884,1070.84
4885,950.77
4886,772.48
4887,568.46
4888,368.85
4889,198.08
4890,72.62
4891,0.01
4892,0.01
4893,1.03
4894,52.27
4895,116.44
4896,177.48
4897,221.96
4898,240.94
4899,230.89
4900,193.74
4901,136.10
4902,67.80
4903,0.01
4904,0.01
4905,0.01
4906,0.01
4907,0.01
4908,0.01
4909,0.01
4910,17.96
4911,55.37
4912,76.61
4913,75.45
4914,49.39
4915,0.01
4916,0.01
4917,0.01
4918,0.01
4919,0.01
4920,0.01
4921,0.01
4922,0.01
4923,0.01
4924,0.01
4925,0.01
4926,0.01
4927,0.01
4928,55.95
4929,89.82
4930,99.24
4931,85.81
4932,54.81
4933,14.21
4934,0.01
4935,0.01
4936,0.01
4937,0.01
4938,0.01
4939,0.01
4940,53.72
4941,108.56
4942,154.57
4943,183.00
4944,188.04
4945,168.17
4946,126.92
4947,72.79
4948,18.35
4949,0.01
4950,0.01
4951,0.01
4952,81.16
4953,212.04
4954,384.66
4955,582.55
4956,781.84
4957,953.42
4958,1066.18
4959,1090.80
4960,1003.86
4961,791.55
4962,452.60
4963,0.01
4964,0.01
4965,0.01
4966,0.01
4967,0.01
4968,0.01
4969,0.01
4970,0.01
4971,0.01
4972,0.01
4973,0.01
4974,0.01
4975,0.01
4976,955.82
4977,1885.40
4978,2713.76
4979,3372.37
4980,3805.37
4981,3974.63
4982,3863.18
4983,3476.66
4984,2842.78
4985,2008.72
4986,1037.00
4987,0.01
4988,0.01
4989,0.01
4990,0.01
4991,0.01
4992,0.01
4993,0.01
4994,0.01
4995,0.01
4996,0.01
4997,0.01
4998,0.01
4999,0.01
5000,909.18
5001,1744.09
5002,2452.77
5003,2991.95
5004,3329.19
5005,3444.38
5006,3330.58
5007,2994.41
5008,2455.72
5009,1746.80
5010,910.87
5011,0.01
5012,0.01
5013,0.01
5014,0.01
5015,0.01
5016,0.01
5017,0.01
5018,0.01
5019,0.01
5020,0.01
5021,0.01
5022,0.01
5023,0.01
5024,1036.48
5025,2006.49
5026,2837.75
5027,3468.08
5028,3850.78
5029,3958.77
5030,3787.07
5031,3353.26
5032,2695.94
5033,1871.25
5034,947.71
5035,0.01
5036,0.01
5037,0.01
5038,0.01
5039,0.01
5040,0.01
5041,0.01
5042,0.01
5043,0.01
5044,0.01
5045,0.01
5046,0.01
5047,0.01
5048,438.42
5049,764.17
5050,965.32
5051,1043.97
5052,1014.51
5053,900.66
5054,731.69
5055,538.39
5056,349.30
5057,187.56
5058,68.76
5059,0.01
5060,0.01
5061,0.97
5062,49.47
5063,110.19
5064,167.93
5065,210.00
5066,227.94
5067,218.40
5068,183.24
5069,128.71
5070,64.12
5071,0.01
5072,0.01
5073,0.01
5074,0.01
5075,0.01
5076,0.01
5077,0.01
5078,16.96
5079,52.31
5080,72.37
5081,71.27
5082,46.64
5083,0.01
5084,0.01
5085,0.01
5086,0.01
5087,0.01
5088,0.01
5089,0.01
5090,0.01
5091,0.01
5092,0.01
5093,0.01
5094,0.01
5095,0.01
5096,52.76
5097,84.69
5098,93.56
5099,80.90
5100,51.66
5101,13.40
5102,0.01
5103,0.01
5104,0.01
5105,0.01
5106,0.01
5107,0.01
5108,50.60
5109,102.23
5110,145.54
5111,172.29
5112,177.02
5113,158.29
5114,119.45
5115,68.50
5116,17.27
5117,0.01
5118,0.01
5119,0.01
5120,76.34
5121,199.42
5122,361.72
5123,547.75
5124,735.05
5125,896.27
5126,1002.15
5127,1025.18
5128,943.37
5129,743.77
5130,425.24
5131,0.01
5132,0.01
5133,0.01
5134,0.01
5135,0.01
5136,0.01
5137,0.01
5138,0.01
5139,0.01
5140,0.01
5141,0.01
5142,0.01
5143,0.01
5144,896.65
5145,1768.48
5146,2545.18
5147,3162.53
5148,3568.19
5149,3726.49
5150,3621.59
5151,3258.88
5152,2664.40
5153,1882.47
5154,971.71
5155,0.01
5156,0.01
5157,0.01
5158,0.01
5159,0.01
5160,0.01
5161,0.01
5162,0.01
5163,0.01
5164,0.01
5165,0.01
5166,0.01
5167,0.01
5168,850.60
5169,1631.54
5170,2294.22
5171,2798.23
5172,3113.29
5173,3220.64
5174,3113.88
5175,2799.26
5176,2295.42
5177,1632.59
5178,851.21
5179,0.01
5180,0.01
5181,0.01
5182,0.01
5183,0.01
5184,0.01
5185,0.01
5186,0.01
5187,0.01
5188,0.01
5189,0.01
5190,0.01
5191,0.01
5192,967.05
5193,1871.87
5194,2647.05
5195,3234.64
5196,3591.17
5197,3691.45
5198,3530.93
5199,3126.10
5200,2513.02
5201,1744.09
5202,883.21
5203,0.01
5204,0.01
5205,0.01
5206,0.01
5207,0.01
5208,0.01
5209,0.01
5210,0.01
5211,0.01
5212,0.01
5213,0.01
5214,0.01
5215,0.01
5216,407.91
5217,710.91
5218,897.93
5219,970.97
5220,943.47
5221,837.49
5222,680.29
5223,500.51
5224,324.69
5225,174.32
5226,63.90
5227,0.01
5228,0.01
5229,0.90
5230,45.95
5231,102.34
5232,155.95
5233,194.99
5234,211.62
5235,202.75
5236,170.08
5237,119.46
5238,59.50
5239,0.01
5240,0.01
5241,0.01
5242,0.01
5243,0.01
5244,0.01
5245,0.01
5246,15.73
5247,48.49
5248,67.08
5249,66.05
5250,43.22
5251,0.01
5252,0.01
5253,0.01
5254,0.01
5255,0.01
5256,0.01
5257,0.01
5258,0.01
5259,0.01
5260,0.01
5261,0.01
5262,0.01
5263,0.01
5264,48.81
5265,78.33
5266,86.53
5267,74.81
5268,47.77
5269,12.39
5270,0.01
5271,0.01
5272,0.01
5273,0.01
5274,0.01
5275,0.01
5276,46.74
5277,94.41
5278,134.40
5279,159.09
5280,163.43
5281,146.13
5282,110.25
5283,63.22
5284,15.94
5285,0.01
5286,0.01
5287,0.01
5288,70.41
5289,183.90
5290,333.53
5291,505.01
5292,677.61
5293,826.12
5294,923.60
5295,944.70
5296,869.20
5297,685.21
5298,391.70
5299,0.01
5300,0.01
5301,0.01
5302,0.01
5303,0.01
5304,0.01
5305,0.01
5306,0.01
5307,0.01
5308,0.01
5309,0.01
5310,0.01
5311,0.01
5312,824.47
5313,1625.91
5314,2339.69
5315,2906.82
5316,3279.26
5317,3424.29
5318,3327.47
5319,2993.83
5320,2447.39
5321,1728.92
5322,892.34
5323,0.01
5324,0.01
5325,0.01
5326,0.01
5327,0.01
5328,0.01
5329,0.01
5330,0.01
5331,0.01
5332,0.01
5333,0.01
5334,0.01
5335,0.01
5336,779.69
5337,1495.32
5338,2102.40
5339,2563.93
5340,2852.23
5341,2950.19
5342,2852.02
5343,2563.52
5344,2101.83
5345,1494.70
5346,779.22
5347,0.01
5348,0.01
5349,0.01
5350,0.01
5351,0.01
5352,0.01
5353,0.01
5354,0.01
5355,0.01
5356,0.01
5357,0.01
5358,0.01
5359,0.01
5360,883.59
5361,1710.09
5362,2417.96
5363,2954.30
5364,3279.47
5365,3370.60
5366,3223.59
5367,2853.61
5368,2293.66
5369,1591.63
5370,805.89
5371,0.01
5372,0.01
5373,0.01
5374,0.01
5375,0.01
5376,0.01
5377,0.01
5378,0.01
5379,0.01
5380,0.01
5381,0.01
5382,0.01
5383,0.01
5384,371.48
5385,647.34
5386,817.52
5387,883.90
5388,858.74
5389,762.18
5390,619.03
5391,455.37
5392,295.37
5393,158.56
5394,58.11
5395,0.01
5396,0.01
5397,0.82
5398,41.77
5399,93.01
5400,141.71
5401,177.16
5402,192.24
5403,184.15
5404,154.46
5405,108.47
5406,54.02
5407,0.01
5408,0.01
5409,0.01
5410,0.01
5411,0.01
5412,0.01
5413,0.01
5414,14.26
5415,43.97
5416,60.81
5417,59.87
5418,39.17
5419,0.01
5420,0.01
5421,0.01
5422,0.01
5423,0.01
5424,0.01
5425,0.01
5426,0.01
5427,0.01
5428,0.01
5429,0.01
5430,0.01
5431,0.01
5432,44.15
5433,70.84
5434,78.24
5435,67.63
5436,43.18
5437,11.20
5438,0.01
5439,0.01
5440,0.01
5441,0.01
5442,0.01
5443,0.01
5444,42.20
5445,85.23
5446,121.31
5447,143.57
5448,147.47
5449,131.84
5450,99.46
5451,57.02
5452,14.37
5453,0.01
5454,0.01
5455,0.01
5456,63.46
5457,165.72
5458,300.51
5459,454.94
5460,610.33
5461,743.99
5462,831.65
5463,850.52
5464,782.43
5465,616.71
5466,352.49
5467,0.01
5468,0.01
5469,0.01
5470,0.01
5471,0.01
5472,0.01
5473,0.01
5474,0.01
5475,0.01
5476,0.01
5477,0.01
5478,0.01
5479,0.01
5480,740.33
5481,1459.75
5482,2100.27
5483,2608.96
5484,2942.77
5485,3072.44
5486,2985.10
5487,2685.37
5488,2194.88
5489,1550.30
5490,800.02
5491,0.01
5492,0.01
5493,0.01
5494,0.01
5495,0.01
5496,0.01
5497,0.01
5498,0.01
5499,0.01
5500,0.01
5501,0.01
5502,0.01
5503,0.01
5504,697.47
5505,1337.42
5506,1880.09
5507,2292.45
5508,2549.81
5509,2636.96
5510,2548.80
5511,2290.60
5512,1877.76
5513,1335.14
5514,695.92
5515,0.01
5516,0.01
5517,0.01
5518,0.01
5519,0.01
5520,0.01
5521,0.01
5522,0.01
5523,0.01
5524,0.01
5525,0.01
5526,0.01
5527,0.01
5528,787.32
5529,1523.52
5530,2153.80
5531,2631.10
5532,2920.22
5533,3000.86
5534,2869.50
5535,2539.73
5536,2041.03
5537,1416.08
5538,716.89
5539,0.01
5540,0.01
5541,0.01
5542,0.01
5543,0.01
5544,0.01
5545,0.01
5546,0.01
5547,0.01
5548,0.01
5549,0.01
5550,0.01
5551,0.01
5552,329.67
5553,574.38
5554,725.26
5555,784.01
5556,761.56
5557,675.81
5558,548.78
5559,403.63
5560,261.76
5561,140.49
5562,51.49
5563,0.01
5564,0.01
5565,0.73
5566,36.98
5567,82.33
5568,125.41
5569,156.76
5570,170.07
5571,162.88
5572,136.60
5573,95.91
5574,47.76
5575,0.01
5576,0.01
5577,0.01
5578,0.01
5579,0.01
5580,0.01
5581,0.01
5582,12.59
5583,38.81
5584,53.66
5585,52.83
5586,34.56
5587,0.01
5588,0.01
5589,0.01
5590,0.01
5591,0.01
5592,0.01
5593,0.01
5594,0.01
5595,0.01
5596,0.01
5597,0.01
5598,0.01
5599,0.01
5600,38.84
5601,62.32
5602,68.82
5603,59.48
5604,37.97
5605,9.84
5606,0.01
5607,0.01
5608,0.01
5609,0.01
5610,0.01
5611,0.01
5612,37.05
5613,74.82
5614,106.46
5615,125.98
5616,129.37
5617,115.64
5618,87.22
5619,50.00
5620,12.60
5621,0.01
5622,0.01
5623,0.01
5624,55.59
5625,145.13
5626,263.13
5627,398.27
5628,534.21
5629,651.06
5630,727.63
5631,744.00
5632,684.31
5633,539.27
5634,308.17
5635,0.01
5636,0.01
5637,0.01
5638,0.01
5639,0.01
5640,0.01
5641,0.01
5642,0.01
5643,0.01
5644,0.01
5645,0.01
5646,0.01
5647,0.01
5648,645.46
5649,1272.43
5650,1830.39
5651,2273.26
5652,2563.61
5653,2676.03
5654,2599.44
5655,2337.96
5656,1910.54
5657,1349.19
5658,696.10
5659,0.01
5660,0.01
5661,0.01
5662,0.01
5663,0.01
5664,0.01
5665,0.01
5666,0.01
5667,0.01
5668,0.01
5669,0.01
5670,0.01
5671,0.01
5672,605.13
5673,1160.13
5674,1630.52
5675,1987.72
5676,2210.41
5677,2285.48
5678,2208.61
5679,1984.46
5680,1626.45
5681,1156.21
5682,602.53
5683,0.01
5684,0.01
5685,0.01
5686,0.01
5687,0.01
5688,0.01
5689,0.01
5690,0.01
5691,0.01
5692,0.01
5693,0.01
5694,0.01
5695,0.01
5696,679.64
5697,1314.85
5698,1858.40
